NACE Rev.2 grouped hierarchy (Section > Division > Group > Class),,,,,,,,,,,,,,,,
"Use the +/- outline controls at left to expand Sections to Divisions, Divisions to Groups, and Groups to Classes.",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
level_depth,level,node_code,node_name,node_key,parent_key,section_code,section_name,division_code,division_name,group_code,group_name,class_code,class_name,hierarchy_path_codes,hierarchy_path_names,source_row_number
4,class,49.10,"Passenger rail transport, interurban",class:49.10,group:49.1,H,TRANSPORTATION AND STORAGE,49,Land transport and transport via pipelines,49.1,"Passenger rail transport, interurban",49.10,"Passenger rail transport, interurban",H | 49 | 49.1 | 49.10,"TRANSPORTATION AND STORAGE | Land transport and transport via pipelines | Passenger rail transport, interurban | Passenger rail transport, interurban",630
3,group,49.2,Freight rail transport,group:49.2,division:49,H,TRANSPORTATION AND STORAGE,49,Land transport and transport via pipelines,49.2,Freight rail transport,,,H | 49 | 49.2,TRANSPORTATION AND STORAGE | Land transport and transport via pipelines | Freight rail transport,631
4,class,49.20,Freight rail transport,class:49.20,group:49.2,H,TRANSPORTATION AND STORAGE,49,Land transport and transport via pipelines,49.2,Freight rail transport,49.20,Freight rail transport,H | 49 | 49.2 | 49.20,TRANSPORTATION AND STORAGE | Land transport and transport via pipelines | Freight rail transport | Freight rail transport,632
3,group,49.3,Other passenger land transport,group:49.3,division:49,H,TRANSPORTATION AND STORAGE,49,Land transport and transport via pipelines,49.3,Other passenger land transport,,,H | 49 | 49.3,TRANSPORTATION AND STORAGE | Land transport and transport via pipelines | Other passenger land transport,633
4,class,49.31,Urban and suburban passenger land transport,class:49.31,group:49.3,H,TRANSPORTATION AND STORAGE,49,Land transport and transport via pipelines,49.3,Other passenger land transport,49.31,Urban and suburban passenger land transport,H | 49 | 49.3 | 49.31,TRANSPORTATION AND STORAGE | Land transport and transport via pipelines | Other passenger land transport | Urban and suburban passenger land transport,634
4,class,49.32,Taxi operation,class:49.32,group:49.3,H,TRANSPORTATION AND STORAGE,49,Land transport and transport via pipelines,49.3,Other passenger land transport,49.32,Taxi operation,H | 49 | 49.3 | 49.32,TRANSPORTATION AND STORAGE | Land transport and transport via pipelines | Other passenger land transport | Taxi operation,635
4,class,49.39,Other passenger land transport n.e.c.,class:49.39,group:49.3,H,TRANSPORTATION AND STORAGE,49,Land transport and transport via pipelines,49.3,Other passenger land transport,49.39,Other passenger land transport n.e.c.,H | 49 | 49.3 | 49.39,TRANSPORTATION AND STORAGE | Land transport and transport via pipelines | Other passenger land transport | Other passenger land transport n.e.c.,636
3,group,49.4,Freight transport by road and removal services,group:49.4,division:49,H,TRANSPORTATION AND STORAGE,49,Land transport and transport via pipelines,49.4,Freight transport by road and removal services,,,H | 49 | 49.4,TRANSPORTATION AND STORAGE | Land transport and transport via pipelines | Freight transport by road and removal services,637
4,class,49.41,Freight transport by road,class:49.41,group:49.4,H,TRANSPORTATION AND STORAGE,49,Land transport and transport via pipelines,49.4,Freight transport by road and removal services,49.41,Freight transport by road,H | 49 | 49.4 | 49.41,TRANSPORTATION AND STORAGE | Land transport and transport via pipelines | Freight transport by road and removal services | Freight transport by road,638
4,class,49.42,Removal services,class:49.42,group:49.4,H,TRANSPORTATION AND STORAGE,49,Land transport and transport via pipelines,49.4,Freight transport by road and removal services,49.42,Removal services,H | 49 | 49.4 | 49.42,TRANSPORTATION AND STORAGE | Land transport and transport via pipelines | Freight transport by road and removal services | Removal services,639
3,group,49.5,Transport via pipeline,group:49.5,division:49,H,TRANSPORTATION AND STORAGE,49,Land transport and transport via pipelines,49.5,Transport via pipeline,,,H | 49 | 49.5,TRANSPORTATION AND STORAGE | Land transport and transport via pipelines | Transport via pipeline,640
4,class,49.50,Transport via pipeline,class:49.50,group:49.5,H,TRANSPORTATION AND STORAGE,49,Land transport and transport via pipelines,49.5,Transport via pipeline,49.50,Transport via pipeline,H | 49 | 49.5 | 49.50,TRANSPORTATION AND STORAGE | Land transport and transport via pipelines | Transport via pipeline | Transport via pipeline,641
2,division,50,Water transport,division:50,section:H,H,TRANSPORTATION AND STORAGE,50,Water transport,,,,,H | 50,TRANSPORTATION AND STORAGE | Water transport,642
3,group,50.1,Sea and coastal passenger water transport,group:50.1,division:50,H,TRANSPORTATION AND STORAGE,50,Water transport,50.1,Sea and coastal passenger water transport,,,H | 50 | 50.1,TRANSPORTATION AND STORAGE | Water transport | Sea and coastal passenger water transport,643
4,class,50.10,Sea and coastal passenger water transport,class:50.10,group:50.1,H,TRANSPORTATION AND STORAGE,50,Water transport,50.1,Sea and coastal passenger water transport,50.10,Sea and coastal passenger water transport,H | 50 | 50.1 | 50.10,TRANSPORTATION AND STORAGE | Water transport | Sea and coastal passenger water transport | Sea and coastal passenger water transport,644
3,group,50.2,Sea and coastal freight water transport,group:50.2,division:50,H,TRANSPORTATION AND STORAGE,50,Water transport,50.2,Sea and coastal freight water transport,,,H | 50 | 50.2,TRANSPORTATION AND STORAGE | Water transport | Sea and coastal freight water transport,645
4,class,50.20,Sea and coastal freight water transport,class:50.20,group:50.2,H,TRANSPORTATION AND STORAGE,50,Water transport,50.2,Sea and coastal freight water transport,50.20,Sea and coastal freight water transport,H | 50 | 50.2 | 50.20,TRANSPORTATION AND STORAGE | Water transport | Sea and coastal freight water transport | Sea and coastal freight water transport,646
3,group,50.3,Inland passenger water transport,group:50.3,division:50,H,TRANSPORTATION AND STORAGE,50,Water transport,50.3,Inland passenger water transport,,,H | 50 | 50.3,TRANSPORTATION AND STORAGE | Water transport | Inland passenger water transport,647
4,class,50.30,Inland passenger water transport,class:50.30,group:50.3,H,TRANSPORTATION AND STORAGE,50,Water transport,50.3,Inland passenger water transport,50.30,Inland passenger water transport,H | 50 | 50.3 | 50.30,TRANSPORTATION AND STORAGE | Water transport | Inland passenger water transport | Inland passenger water transport,648
3,group,50.4,Inland freight water transport,group:50.4,division:50,H,TRANSPORTATION AND STORAGE,50,Water transport,50.4,Inland freight water transport,,,H | 50 | 50.4,TRANSPORTATION AND STORAGE | Water transport | Inland freight water transport,649
4,class,50.40,Inland freight water transport,class:50.40,group:50.4,H,TRANSPORTATION AND STORAGE,50,Water transport,50.4,Inland freight water transport,50.40,Inland freight water transport,H | 50 | 50.4 | 50.40,TRANSPORTATION AND STORAGE | Water transport | Inland freight water transport | Inland freight water transport,650
2,division,51,Air transport,division:51,section:H,H,TRANSPORTATION AND STORAGE,51,Air transport,,,,,H | 51,TRANSPORTATION AND STORAGE | Air transport,651
3,group,51.1,Passenger air transport,group:51.1,division:51,H,TRANSPORTATION AND STORAGE,51,Air transport,51.1,Passenger air transport,,,H | 51 | 51.1,TRANSPORTATION AND STORAGE | Air transport | Passenger air transport,652
4,class,51.10,Passenger air transport,class:51.10,group:51.1,H,TRANSPORTATION AND STORAGE,51,Air transport,51.1,Passenger air transport,51.10,Passenger air transport,H | 51 | 51.1 | 51.10,TRANSPORTATION AND STORAGE | Air transport | Passenger air transport | Passenger air transport,653
3,group,51.2,Freight air transport and space transport,group:51.2,division:51,H,TRANSPORTATION AND STORAGE,51,Air transport,51.2,Freight air transport and space transport,,,H | 51 | 51.2,TRANSPORTATION AND STORAGE | Air transport | Freight air transport and space transport,654
4,class,51.21,Freight air transport,class:51.21,group:51.2,H,TRANSPORTATION AND STORAGE,51,Air transport,51.2,Freight air transport and space transport,51.21,Freight air transport,H | 51 | 51.2 | 51.21,TRANSPORTATION AND STORAGE | Air transport | Freight air transport and space transport | Freight air transport,655
4,class,51.22,Space transport,class:51.22,group:51.2,H,TRANSPORTATION AND STORAGE,51,Air transport,51.2,Freight air transport and space transport,51.22,Space transport,H | 51 | 51.2 | 51.22,TRANSPORTATION AND STORAGE | Air transport | Freight air transport and space transport | Space transport,656
2,division,52,Warehousing and support activities for transportation,division:52,section:H,H,TRANSPORTATION AND STORAGE,52,Warehousing and support activities for transportation,,,,,H | 52,TRANSPORTATION AND STORAGE | Warehousing and support activities for transportation,657
3,group,52.1,Warehousing and storage,group:52.1,division:52,H,TRANSPORTATION AND STORAGE,52,Warehousing and support activities for transportation,52.1,Warehousing and storage,,,H | 52 | 52.1,TRANSPORTATION AND STORAGE | Warehousing and support activities for transportation | Warehousing and storage,658
4,class,52.10,Warehousing and storage,class:52.10,group:52.1,H,TRANSPORTATION AND STORAGE,52,Warehousing and support activities for transportation,52.1,Warehousing and storage,52.10,Warehousing and storage,H | 52 | 52.1 | 52.10,TRANSPORTATION AND STORAGE | Warehousing and support activities for transportation | Warehousing and storage | Warehousing and storage,659
3,group,52.2,Support activities for transportation,group:52.2,division:52,H,TRANSPORTATION AND STORAGE,52,Warehousing and support activities for transportation,52.2,Support activities for transportation,,,H | 52 | 52.2,TRANSPORTATION AND STORAGE | Warehousing and support activities for transportation | Support activities for transportation,660
4,class,52.21,Service activities incidental to land transportation,class:52.21,group:52.2,H,TRANSPORTATION AND STORAGE,52,Warehousing and support activities for transportation,52.2,Support activities for transportation,52.21,Service activities incidental to land transportation,H | 52 | 52.2 | 52.21,TRANSPORTATION AND STORAGE | Warehousing and support activities for transportation | Support activities for transportation | Service activities incidental to land transportation,661
4,class,52.22,Service activities incidental to water transportation,class:52.22,group:52.2,H,TRANSPORTATION AND STORAGE,52,Warehousing and support activities for transportation,52.2,Support activities for transportation,52.22,Service activities incidental to water transportation,H | 52 | 52.2 | 52.22,TRANSPORTATION AND STORAGE | Warehousing and support activities for transportation | Support activities for transportation | Service activities incidental to water transportation,662
4,class,52.23,Service activities incidental to air transportation,class:52.23,group:52.2,H,TRANSPORTATION AND STORAGE,52,Warehousing and support activities for transportation,52.2,Support activities for transportation,52.23,Service activities incidental to air transportation,H | 52 | 52.2 | 52.23,TRANSPORTATION AND STORAGE | Warehousing and support activities for transportation | Support activities for transportation | Service activities incidental to air transportation,663
4,class,52.24,Cargo handling,class:52.24,group:52.2,H,TRANSPORTATION AND STORAGE,52,Warehousing and support activities for transportation,52.2,Support activities for transportation,52.24,Cargo handling,H | 52 | 52.2 | 52.24,TRANSPORTATION AND STORAGE | Warehousing and support activities for transportation | Support activities for transportation | Cargo handling,664
4,class,52.29,Other transportation support activities,class:52.29,group:52.2,H,TRANSPORTATION AND STORAGE,52,Warehousing and support activities for transportation,52.2,Support activities for transportation,52.29,Other transportation support activities,H | 52 | 52.2 | 52.29,TRANSPORTATION AND STORAGE | Warehousing and support activities for transportation | Support activities for transportation | Other transportation support activities,665
2,division,53,Postal and courier activities,division:53,section:H,H,TRANSPORTATION AND STORAGE,53,Postal and courier activities,,,,,H | 53,TRANSPORTATION AND STORAGE | Postal and courier activities,666
3,group,53.1,Postal activities under universal service obligation,group:53.1,division:53,H,TRANSPORTATION AND STORAGE,53,Postal and courier activities,53.1,Postal activities under universal service obligation,,,H | 53 | 53.1,TRANSPORTATION AND STORAGE | Postal and courier activities | Postal activities under universal service obligation,667
4,class,53.10,Postal activities under universal service obligation,class:53.10,group:53.1,H,TRANSPORTATION AND STORAGE,53,Postal and courier activities,53.1,Postal activities under universal service obligation,53.10,Postal activities under universal service obligation,H | 53 | 53.1 | 53.10,TRANSPORTATION AND STORAGE | Postal and courier activities | Postal activities under universal service obligation | Postal activities under universal service obligation,668
3,group,53.2,Other postal and courier activities,group:53.2,division:53,H,TRANSPORTATION AND STORAGE,53,Postal and courier activities,53.2,Other postal and courier activities,,,H | 53 | 53.2,TRANSPORTATION AND STORAGE | Postal and courier activities | Other postal and courier activities,669
4,class,53.20,Other postal and courier activities,class:53.20,group:53.2,H,TRANSPORTATION AND STORAGE,53,Postal and courier activities,53.2,Other postal and courier activities,53.20,Other postal and courier activities,H | 53 | 53.2 | 53.20,TRANSPORTATION AND STORAGE | Postal and courier activities | Other postal and courier activities | Other postal and courier activities,670
1,section,I,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,section:I,,I,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,,,,,,,I,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,671
2,division,55,Accommodation,division:55,section:I,I,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,55,Accommodation,,,,,I | 55,ACCOMMODATION AND FOOD SERVICE ACTIVITIES | Accommodation,672
3,group,55.1,Hotels and similar accommodation,group:55.1,division:55,I,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,55,Accommodation,55.1,Hotels and similar accommodation,,,I | 55 | 55.1,ACCOMMODATION AND FOOD SERVICE ACTIVITIES | Accommodation | Hotels and similar accommodation,673
4,class,55.10,Hotels and similar accommodation,class:55.10,group:55.1,I,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,55,Accommodation,55.1,Hotels and similar accommodation,55.10,Hotels and similar accommodation,I | 55 | 55.1 | 55.10,ACCOMMODATION AND FOOD SERVICE ACTIVITIES | Accommodation | Hotels and similar accommodation | Hotels and similar accommodation,674
3,group,55.2,Holiday and other short-stay accommodation,group:55.2,division:55,I,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,55,Accommodation,55.2,Holiday and other short-stay accommodation,,,I | 55 | 55.2,ACCOMMODATION AND FOOD SERVICE ACTIVITIES | Accommodation | Holiday and other short-stay accommodation,675
4,class,55.20,Holiday and other short-stay accommodation,class:55.20,group:55.2,I,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,55,Accommodation,55.2,Holiday and other short-stay accommodation,55.20,Holiday and other short-stay accommodation,I | 55 | 55.2 | 55.20,ACCOMMODATION AND FOOD SERVICE ACTIVITIES | Accommodation | Holiday and other short-stay accommodation | Holiday and other short-stay accommodation,676
3,group,55.3,"Camping grounds, recreational vehicle parks and trailer parks",group:55.3,division:55,I,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,55,Accommodation,55.3,"Camping grounds, recreational vehicle parks and trailer parks",,,I | 55 | 55.3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES | Accommodation | Camping grounds, recreational vehicle parks and trailer parks",677
